f1.x., f2.x., f3.x.
1.000000e-002, 1.900000e-001, 2.613635e+000
1.000000e-002, 2.000000e-001, 2.598848e+000
1.000000e-002, 2.100000e-001, 2.586330e+000
1.000000e-002, 2.200000e-001, 2.576271e+000
1.000000e-002, 2.300000e-001, 2.568830e+000
1.000000e-002, 2.400000e-001, 2.564136e+000
1.000000e-002, 2.500000e-001, 2.562282e+000
1.000000e-002, 6.400000e-001, 2.508220e+000
1.000000e-002, 6.500000e-001, 2.440741e+000
1.000000e-002, 6.600000e-001, 2.370501e+000
1.000000e-002, 6.700000e-001, 2.298014e+000
1.000000e-002, 6.800000e-001, 2.223832e+000
1.000000e-002, 6.900000e-001, 2.148540e+000
1.000000e-002, 7.000000e-001, 2.072747e+000
1.000000e-002, 7.100000e-001, 1.997084e+000
1.000000e-002, 7.200000e-001, 1.922196e+000
1.000000e-002, 7.300000e-001, 1.848738e+000
1.000000e-002, 7.400000e-001, 1.777365e+000
1.000000e-002, 7.500000e-001, 1.708729e+000
1.000000e-002, 7.600000e-001, 1.643469e+000
1.000000e-002, 7.700000e-001, 1.582207e+000
1.000000e-002, 7.800000e-001, 1.525540e+000
1.000000e-002, 7.900000e-001, 1.474033e+000
1.000000e-002, 8.000000e-001, 1.428214e+000
1.000000e-002, 8.100000e-001, 1.388566e+000
1.000000e-002, 8.200000e-001, 1.355525e+000
1.000000e-002, 8.300000e-001, 1.329468e+000
1.000000e-002, 8.400000e-001, 1.310716e+000
1.000000e-002, 8.500000e-001, 1.299524e+000
1.000000e-002, 8.600000e-001, 1.296077e+000
2.000000e-002, 0.000000e+000, 2.976252e+000
2.000000e-002, 1.000000e-002, 2.965311e+000
2.000000e-002, 2.000000e-002, 2.952505e+000
2.000000e-002, 3.000000e-002, 2.937883e+000
2.000000e-002, 4.000000e-002, 2.921527e+000
2.000000e-002, 5.000000e-002, 2.903553e+000
2.000000e-002, 6.000000e-002, 2.884103e+000
2.000000e-002, 7.000000e-002, 2.863349e+000
2.000000e-002, 8.000000e-002, 2.841489e+000
2.000000e-002, 9.000000e-002, 2.818742e+000
2.000000e-002, 1.000000e-001, 2.795351e+000
2.000000e-002, 1.100000e-001, 2.771571e+000
2.000000e-002, 1.200000e-001, 2.747673e+000
2.000000e-002, 1.300000e-001, 2.723938e+000
2.000000e-002, 1.400000e-001, 2.700651e+000
2.000000e-002, 1.500000e-001, 2.678099e+000
2.000000e-002, 1.600000e-001, 2.656568e+000
2.000000e-002, 1.700000e-001, 2.636336e+000
2.000000e-002, 1.800000e-001, 2.617672e+000
2.000000e-002, 1.900000e-001, 2.600828e+000
2.000000e-002, 2.000000e-001, 2.586041e+000
2.000000e-002, 2.100000e-001, 2.573524e+000
2.000000e-002, 2.200000e-001, 2.563465e+000
2.000000e-002, 2.300000e-001, 2.556024e+000
2.000000e-002, 2.400000e-001, 2.551329e+000
2.000000e-002, 2.500000e-001, 2.549476e+000
2.000000e-002, 6.400000e-001, 2.495414e+000
2.000000e-002, 6.500000e-001, 2.427935e+000
2.000000e-002, 6.600000e-001, 2.357694e+000
2.000000e-002, 6.700000e-001, 2.285207e+000
2.000000e-002, 6.800000e-001, 2.211026e+000
2.000000e-002, 6.900000e-001, 2.135734e+000
2.000000e-002, 7.000000e-001, 2.059940e+000
2.000000e-002, 7.100000e-001, 1.984277e+000
2.000000e-002, 7.200000e-001, 1.909390e+000
2.000000e-002, 7.300000e-001, 1.835932e+000
2.000000e-002, 7.400000e-001, 1.764559e+000
2.000000e-002, 7.500000e-001, 1.695922e+000
2.000000e-002, 7.600000e-001, 1.630662e+000
2.000000e-002, 7.700000e-001, 1.569400e+000
2.000000e-002, 7.800000e-001, 1.512733e+000
2.000000e-002, 7.900000e-001, 1.461226e+000
2.000000e-002, 8.000000e-001, 1.415407e+000
2.000000e-002, 8.100000e-001, 1.375760e+000
2.000000e-002, 8.200000e-001, 1.342718e+000
2.000000e-002, 8.300000e-001, 1.316662e+000
2.000000e-002, 8.400000e-001, 1.297910e+000
2.000000e-002, 8.500000e-001, 1.286717e+000
2.000000e-002, 8.600000e-001, 1.283271e+000
3.000000e-002, 0.000000e+000, 2.961630e+000
3.000000e-002, 1.000000e-002, 2.950689e+000
3.000000e-002, 2.000000e-002, 2.937883e+000
3.000000e-002, 3.000000e-002, 2.923261e+000
3.000000e-002, 4.000000e-002, 2.906905e+000
3.000000e-002, 5.000000e-002, 2.888931e+000
3.000000e-002, 6.000000e-002, 2.869481e+000
3.000000e-002, 7.000000e-002, 2.848727e+000
3.000000e-002, 8.000000e-002, 2.826866e+000
3.000000e-002, 9.000000e-002, 2.804120e+000
3.000000e-002, 1.000000e-001, 2.780729e+000
3.000000e-002, 1.100000e-001, 2.756949e+000
3.000000e-002, 1.200000e-001, 2.733051e+000
3.000000e-002, 1.300000e-001, 2.709316e+000
3.000000e-002, 1.400000e-001, 2.686029e+000
3.000000e-002, 1.500000e-001, 2.663477e+000
3.000000e-002, 1.600000e-001, 2.641946e+000
3.000000e-002, 1.700000e-001, 2.621714e+000
3.000000e-002, 1.800000e-001, 2.603050e+000
3.000000e-002, 1.900000e-001, 2.586206e+000
3.000000e-002, 2.000000e-001, 2.571419e+000
3.000000e-002, 2.100000e-001, 2.558902e+000
3.000000e-002, 2.200000e-001, 2.548843e+000
3.000000e-002, 2.300000e-001, 2.541402e+000
3.000000e-002, 2.400000e-001, 2.536707e+000
3.000000e-002, 2.500000e-001, 2.534854e+000
3.000000e-002, 6.400000e-001, 2.480792e+000
3.000000e-002, 6.500000e-001, 2.413313e+000
3.000000e-002, 6.600000e-001, 2.343072e+000
3.000000e-002, 6.700000e-001, 2.270585e+000
3.000000e-002, 6.800000e-001, 2.196404e+000
3.000000e-002, 6.900000e-001, 2.121111e+000
3.000000e-002, 7.000000e-001, 2.045318e+000
3.000000e-002, 7.100000e-001, 1.969655e+000
3.000000e-002, 7.200000e-001, 1.894768e+000
3.000000e-002, 7.300000e-001, 1.821309e+000
3.000000e-002, 7.400000e-001, 1.749937e+000
3.000000e-002, 7.500000e-001, 1.681300e+000
3.000000e-002, 7.600000e-001, 1.616040e+000
3.000000e-002, 7.700000e-001, 1.554778e+000
3.000000e-002, 7.800000e-001, 1.498111e+000
3.000000e-002, 7.900000e-001, 1.446604e+000
3.000000e-002, 8.000000e-001, 1.400785e+000
3.000000e-002, 8.100000e-001, 1.361138e+000
3.000000e-002, 8.200000e-001, 1.328096e+000
3.000000e-002, 8.300000e-001, 1.302040e+000
3.000000e-002, 8.400000e-001, 1.283288e+000
3.000000e-002, 8.500000e-001, 1.272095e+000
3.000000e-002, 8.600000e-001, 1.268649e+000
4.000000e-002, 0.000000e+000, 2.945275e+000
4.000000e-002, 1.000000e-002, 2.934334e+000
4.000000e-002, 2.000000e-002, 2.921527e+000
4.000000e-002, 3.000000e-002, 2.906905e+000
4.000000e-002, 4.000000e-002, 2.890550e+000
4.000000e-002, 5.000000e-002, 2.872575e+000
4.000000e-002, 6.000000e-002, 2.853125e+000
4.000000e-002, 7.000000e-002, 2.832372e+000
4.000000e-002, 8.000000e-002, 2.810511e+000
4.000000e-002, 9.000000e-002, 2.787765e+000
4.000000e-002, 1.000000e-001, 2.764373e+000
4.000000e-002, 1.100000e-001, 2.740593e+000
4.000000e-002, 1.200000e-001, 2.716696e+000
4.000000e-002, 1.300000e-001, 2.692961e+000
4.000000e-002, 1.400000e-001, 2.669673e+000
4.000000e-002, 1.500000e-001, 2.647122e+000
4.000000e-002, 1.600000e-001, 2.625591e+000
4.000000e-002, 1.700000e-001, 2.605359e+000
4.000000e-002, 1.800000e-001, 2.586694e+000
4.000000e-002, 1.900000e-001, 2.569851e+000
4.000000e-002, 2.000000e-001, 2.555064e+000
4.000000e-002, 2.100000e-001, 2.542547e+000
4.000000e-002, 2.200000e-001, 2.532488e+000
4.000000e-002, 2.300000e-001, 2.525046e+000
4.000000e-002, 2.400000e-001, 2.520352e+000
4.000000e-002, 2.500000e-001, 2.518498e+000
4.000000e-002, 6.400000e-001, 2.464437e+000
4.000000e-002, 6.500000e-001, 2.396957e+000
4.000000e-002, 6.600000e-001, 2.326717e+000
4.000000e-002, 6.700000e-001, 2.254230e+000
4.000000e-002, 6.800000e-001, 2.180048e+000
4.000000e-002, 6.900000e-001, 2.104756e+000
4.000000e-002, 7.000000e-001, 2.028963e+000
4.000000e-002, 7.100000e-001, 1.953300e+000
4.000000e-002, 7.200000e-001, 1.878412e+000
4.000000e-002, 7.300000e-001, 1.804954e+000
4.000000e-002, 7.400000e-001, 1.733581e+000
4.000000e-002, 7.500000e-001, 1.664945e+000
4.000000e-002, 7.600000e-001, 1.599685e+000
4.000000e-002, 7.700000e-001, 1.538423e+000
4.000000e-002, 7.800000e-001, 1.481756e+000
4.000000e-002, 7.900000e-001, 1.430249e+000
4.000000e-002, 8.000000e-001, 1.384430e+000
4.000000e-002, 8.100000e-001, 1.344782e+000
4.000000e-002, 8.200000e-001, 1.311741e+000
4.000000e-002, 8.300000e-001, 1.285685e+000
4.000000e-002, 8.400000e-001, 1.266933e+000
4.000000e-002, 8.500000e-001, 1.255740e+000
4.000000e-002, 8.600000e-001, 1.252293e+000
5.000000e-002, 0.000000e+000, 2.927300e+000
5.000000e-002, 1.000000e-002, 2.916359e+000
5.000000e-002, 2.000000e-002, 2.903553e+000
5.000000e-002, 3.000000e-002, 2.888931e+000
5.000000e-002, 4.000000e-002, 2.872575e+000
5.000000e-002, 5.000000e-002, 2.854601e+000
5.000000e-002, 6.000000e-002, 2.835151e+000
5.000000e-002, 7.000000e-002, 2.814397e+000
5.000000e-002, 8.000000e-002, 2.792537e+000
5.000000e-002, 9.000000e-002, 2.769790e+000
5.000000e-002, 1.000000e-001, 2.746399e+000
5.000000e-002, 1.100000e-001, 2.722619e+000
5.000000e-002, 1.200000e-001, 2.698721e+000
5.000000e-002, 1.300000e-001, 2.674986e+000
5.000000e-002, 1.400000e-001, 2.651699e+000
5.000000e-002, 1.500000e-001, 2.629147e+000
5.000000e-002, 1.600000e-001, 2.607616e+000
5.000000e-002, 1.700000e-001, 2.587384e+000
5.000000e-002, 1.800000e-001, 2.568720e+000
5.000000e-002, 1.900000e-001, 2.551876e+000
5.000000e-002, 2.000000e-001, 2.537089e+000
5.000000e-002, 2.100000e-001, 2.524572e+000
5.000000e-002, 2.200000e-001, 2.514513e+000
5.000000e-002, 2.300000e-001, 2.507072e+000
5.000000e-002, 2.400000e-001, 2.502377e+000
5.000000e-002, 2.500000e-001, 2.500524e+000
5.000000e-002, 6.400000e-001, 2.446462e+000
5.000000e-002, 6.500000e-001, 2.378983e+000
5.000000e-002, 6.600000e-001, 2.308742e+000
5.000000e-002, 6.700000e-001, 2.236255e+000
5.000000e-002, 6.800000e-001, 2.162074e+000
5.000000e-002, 6.900000e-001, 2.086782e+000
5.000000e-002, 7.000000e-001, 2.010989e+000
5.000000e-002, 7.100000e-001, 1.935325e+000
5.000000e-002, 7.200000e-001, 1.860438e+000
5.000000e-002, 7.300000e-001, 1.786980e+000
5.000000e-002, 7.400000e-001, 1.715607e+000
5.000000e-002, 7.500000e-001, 1.646970e+000
5.000000e-002, 7.600000e-001, 1.581710e+000
5.000000e-002, 7.700000e-001, 1.520448e+000
5.000000e-002, 7.800000e-001, 1.463781e+000
5.000000e-002, 7.900000e-001, 1.412274e+000
5.000000e-002, 8.000000e-001, 1.366455e+000
5.000000e-002, 8.100000e-001, 1.326808e+000
5.000000e-002, 8.200000e-001, 1.293766e+000
5.000000e-002, 8.300000e-001, 1.267710e+000
5.000000e-002, 8.400000e-001, 1.248958e+000
5.000000e-002, 8.500000e-001, 1.237765e+000
5.000000e-002, 8.600000e-001, 1.234319e+000
6.000000e-002, 0.000000e+000, 2.907850e+000
6.000000e-002, 1.000000e-002, 2.896909e+000
6.000000e-002, 2.000000e-002, 2.884103e+000
6.000000e-002, 3.000000e-002, 2.869481e+000
6.000000e-002, 4.000000e-002, 2.853125e+000
6.000000e-002, 5.000000e-002, 2.835151e+000
6.000000e-002, 6.000000e-002, 2.815701e+000
6.000000e-002, 7.000000e-002, 2.794947e+000
6.000000e-002, 8.000000e-002, 2.773087e+000
6.000000e-002, 9.000000e-002, 2.750340e+000
6.000000e-002, 1.000000e-001, 2.726949e+000
6.000000e-002, 1.100000e-001, 2.703169e+000
6.000000e-002, 1.200000e-001, 2.679271e+000
6.000000e-002, 1.300000e-001, 2.655536e+000
6.000000e-002, 1.400000e-001, 2.632249e+000
6.000000e-002, 1.500000e-001, 2.609697e+000
6.000000e-002, 1.600000e-001, 2.588166e+000
6.000000e-002, 1.700000e-001, 2.567934e+000
6.000000e-002, 1.800000e-001, 2.549270e+000
6.000000e-002, 1.900000e-001, 2.532426e+000
6.000000e-002, 2.000000e-001, 2.517639e+000
6.000000e-002, 2.100000e-001, 2.505122e+000
6.000000e-002, 2.200000e-001, 2.495063e+000
6.000000e-002, 2.300000e-001, 2.487622e+000
6.000000e-002, 2.400000e-001, 2.482927e+000
6.000000e-002, 2.500000e-001, 2.481074e+000
6.000000e-002, 6.400000e-001, 2.427012e+000
6.000000e-002, 6.500000e-001, 2.359533e+000
6.000000e-002, 6.600000e-001, 2.289292e+000
6.000000e-002, 6.700000e-001, 2.216805e+000
6.000000e-002, 6.800000e-001, 2.142624e+000
6.000000e-002, 6.900000e-001, 2.067332e+000
6.000000e-002, 7.000000e-001, 1.991538e+000
6.000000e-002, 7.100000e-001, 1.915875e+000
6.000000e-002, 7.200000e-001, 1.840988e+000
6.000000e-002, 7.300000e-001, 1.767530e+000
6.000000e-002, 7.400000e-001, 1.696157e+000
6.000000e-002, 7.500000e-001, 1.627520e+000
6.000000e-002, 7.600000e-001, 1.562260e+000
6.000000e-002, 7.700000e-001, 1.500998e+000
6.000000e-002, 7.800000e-001, 1.444331e+000
6.000000e-002, 7.900000e-001, 1.392824e+000
6.000000e-002, 8.000000e-001, 1.347005e+000
6.000000e-002, 8.100000e-001, 1.307358e+000
6.000000e-002, 8.200000e-001, 1.274316e+000
6.000000e-002, 8.300000e-001, 1.248260e+000
6.000000e-002, 8.400000e-001, 1.229508e+000
6.000000e-002, 8.500000e-001, 1.218315e+000
6.000000e-002, 8.600000e-001, 1.214869e+000
7.000000e-002, 0.000000e+000, 2.887097e+000
7.000000e-002, 1.000000e-002, 2.876155e+000
7.000000e-002, 2.000000e-002, 2.863349e+000
7.000000e-002, 3.000000e-002, 2.848727e+000
7.000000e-002, 4.000000e-002, 2.832372e+000
7.000000e-002, 5.000000e-002, 2.814397e+000
7.000000e-002, 6.000000e-002, 2.794947e+000
7.000000e-002, 7.000000e-002, 2.774193e+000
7.000000e-002, 8.000000e-002, 2.752333e+000
7.000000e-002, 9.000000e-002, 2.729587e+000
7.000000e-002, 1.000000e-001, 2.706195e+000
7.000000e-002, 1.100000e-001, 2.682415e+000
7.000000e-002, 1.200000e-001, 2.658517e+000
7.000000e-002, 1.300000e-001, 2.634782e+000
7.000000e-002, 1.400000e-001, 2.611495e+000
7.000000e-002, 1.500000e-001, 2.588943e+000
7.000000e-002, 1.600000e-001, 2.567412e+000
7.000000e-002, 1.700000e-001, 2.547180e+000
7.000000e-002, 1.800000e-001, 2.528516e+000
7.000000e-002, 1.900000e-001, 2.511672e+000
7.000000e-002, 2.000000e-001, 2.496885e+000
7.000000e-002, 2.100000e-001, 2.484368e+000
7.000000e-002, 2.200000e-001, 2.474309e+000
7.000000e-002, 2.300000e-001, 2.466868e+000
7.000000e-002, 2.400000e-001, 2.462173e+000
7.000000e-002, 2.500000e-001, 2.460320e+000
7.000000e-002, 6.400000e-001, 2.406258e+000
7.000000e-002, 6.500000e-001, 2.338779e+000
7.000000e-002, 6.600000e-001, 2.268538e+000
7.000000e-002, 6.700000e-001, 2.196051e+000
7.000000e-002, 6.800000e-001, 2.121870e+000
7.000000e-002, 6.900000e-001, 2.046578e+000
7.000000e-002, 7.000000e-001, 1.970785e+000
7.000000e-002, 7.100000e-001, 1.895122e+000
7.000000e-002, 7.200000e-001, 1.820234e+000
7.000000e-002, 7.300000e-001, 1.746776e+000
7.000000e-002, 7.400000e-001, 1.675403e+000
7.000000e-002, 7.500000e-001, 1.606766e+000
7.000000e-002, 7.600000e-001, 1.541506e+000
7.000000e-002, 7.700000e-001, 1.480244e+000
7.000000e-002, 7.800000e-001, 1.423577e+000
7.000000e-002, 7.900000e-001, 1.372070e+000
7.000000e-002, 8.000000e-001, 1.326251e+000
7.000000e-002, 8.100000e-001, 1.286604e+000
7.000000e-002, 8.200000e-001, 1.253562e+000
7.000000e-002, 8.300000e-001, 1.227506e+000
7.000000e-002, 8.400000e-001, 1.208754e+000
7.000000e-002, 8.500000e-001, 1.197561e+000
7.000000e-002, 8.600000e-001, 1.194115e+000
8.000000e-002, 0.000000e+000, 2.865236e+000
8.000000e-002, 1.000000e-002, 2.854295e+000
8.000000e-002, 2.000000e-002, 2.841489e+000
8.000000e-002, 3.000000e-002, 2.826866e+000
8.000000e-002, 4.000000e-002, 2.810511e+000
8.000000e-002, 5.000000e-002, 2.792537e+000
8.000000e-002, 6.000000e-002, 2.773087e+000
8.000000e-002, 7.000000e-002, 2.752333e+000
8.000000e-002, 8.000000e-002, 2.730472e+000
8.000000e-002, 9.000000e-002, 2.707726e+000
8.000000e-002, 1.000000e-001, 2.684335e+000
8.000000e-002, 1.100000e-001, 2.660555e+000
8.000000e-002, 1.200000e-001, 2.636657e+000
8.000000e-002, 1.300000e-001, 2.612922e+000
8.000000e-002, 1.400000e-001, 2.589635e+000
8.000000e-002, 1.500000e-001, 2.567083e+000
8.000000e-002, 1.600000e-001, 2.545552e+000
8.000000e-002, 1.700000e-001, 2.525320e+000
8.000000e-002, 1.800000e-001, 2.506656e+000
8.000000e-002, 1.900000e-001, 2.489812e+000
8.000000e-002, 2.000000e-001, 2.475025e+000
8.000000e-002, 2.100000e-001, 2.462508e+000
8.000000e-002, 2.200000e-001, 2.452449e+000
8.000000e-002, 2.300000e-001, 2.445008e+000
8.000000e-002, 2.400000e-001, 2.440313e+000
8.000000e-002, 2.500000e-001, 2.438460e+000
8.000000e-002, 6.400000e-001, 2.384398e+000
8.000000e-002, 6.500000e-001, 2.316919e+000
8.000000e-002, 6.600000e-001, 2.246678e+000
8.000000e-002, 6.700000e-001, 2.174191e+000
8.000000e-002, 6.800000e-001, 2.100010e+000
8.000000e-002, 6.900000e-001, 2.024717e+000
8.000000e-002, 7.000000e-001, 1.948924e+000
8.000000e-002, 7.100000e-001, 1.873261e+000
8.000000e-002, 7.200000e-001, 1.798374e+000
8.000000e-002, 7.300000e-001, 1.724915e+000
8.000000e-002, 7.400000e-001, 1.653542e+000
8.000000e-002, 7.500000e-001, 1.584906e+000
8.000000e-002, 7.600000e-001, 1.519646e+000
8.000000e-002, 7.700000e-001, 1.458384e+000
8.000000e-002, 7.800000e-001, 1.401717e+000
8.000000e-002, 7.900000e-001, 1.350210e+000
8.000000e-002, 8.000000e-001, 1.304391e+000
8.000000e-002, 8.100000e-001, 1.264744e+000
8.000000e-002, 8.200000e-001, 1.231702e+000
8.000000e-002, 8.300000e-001, 1.205646e+000
8.000000e-002, 8.400000e-001, 1.186894e+000
8.000000e-002, 8.500000e-001, 1.175701e+000
8.000000e-002, 8.600000e-001, 1.172255e+000
9.000000e-002, 0.000000e+000, 2.842490e+000
9.000000e-002, 1.000000e-002, 2.831549e+000
9.000000e-002, 2.000000e-002, 2.818742e+000
9.000000e-002, 3.000000e-002, 2.804120e+000
9.000000e-002, 4.000000e-002, 2.787765e+000
9.000000e-002, 5.000000e-002, 2.769790e+000
9.000000e-002, 6.000000e-002, 2.750340e+000
9.000000e-002, 7.000000e-002, 2.729587e+000
9.000000e-002, 8.000000e-002, 2.707726e+000
9.000000e-002, 9.000000e-002, 2.684980e+000
9.000000e-002, 1.000000e-001, 2.661588e+000
9.000000e-002, 1.100000e-001, 2.637808e+000
9.000000e-002, 1.200000e-001, 2.613911e+000
9.000000e-002, 1.300000e-001, 2.590176e+000
9.000000e-002, 1.400000e-001, 2.566888e+000
9.000000e-002, 1.500000e-001, 2.544337e+000
9.000000e-002, 1.600000e-001, 2.522806e+000
9.000000e-002, 1.700000e-001, 2.502574e+000
9.000000e-002, 1.800000e-001, 2.483909e+000
9.000000e-002, 1.900000e-001, 2.467066e+000
9.000000e-002, 2.000000e-001, 2.452279e+000
9.000000e-002, 2.100000e-001, 2.439762e+000
9.000000e-002, 2.200000e-001, 2.429703e+000
9.000000e-002, 2.300000e-001, 2.422261e+000
9.000000e-002, 2.400000e-001, 2.417567e+000
9.000000e-002, 2.500000e-001, 2.415713e+000
9.000000e-002, 6.400000e-001, 2.361652e+000
9.000000e-002, 6.500000e-001, 2.294172e+000
9.000000e-002, 6.600000e-001, 2.223932e+000
9.000000e-002, 6.700000e-001, 2.151445e+000
9.000000e-002, 6.800000e-001, 2.077263e+000
9.000000e-002, 6.900000e-001, 2.001971e+000
9.000000e-002, 7.000000e-001, 1.926178e+000
9.000000e-002, 7.100000e-001, 1.850515e+000
9.000000e-002, 7.200000e-001, 1.775627e+000
9.000000e-002, 7.300000e-001, 1.702169e+000
9.000000e-002, 7.400000e-001, 1.630796e+000
9.000000e-002, 7.500000e-001, 1.562160e+000
9.000000e-002, 7.600000e-001, 1.496900e+000
9.000000e-002, 7.700000e-001, 1.435638e+000
9.000000e-002, 7.800000e-001, 1.378971e+000
9.000000e-002, 7.900000e-001, 1.327464e+000
9.000000e-002, 8.000000e-001, 1.281645e+000
9.000000e-002, 8.100000e-001, 1.241997e+000
9.000000e-002, 8.200000e-001, 1.208956e+000
9.000000e-002, 8.300000e-001, 1.182900e+000
9.000000e-002, 8.400000e-001, 1.164148e+000
9.000000e-002, 8.500000e-001, 1.152955e+000
9.000000e-002, 8.600000e-001, 1.149508e+000
1.000000e-001, 0.000000e+000, 2.819098e+000
1.000000e-001, 1.000000e-002, 2.808157e+000
1.000000e-001, 2.000000e-002, 2.795351e+000
1.000000e-001, 3.000000e-002, 2.780729e+000
1.000000e-001, 4.000000e-002, 2.764373e+000
1.000000e-001, 5.000000e-002, 2.746399e+000
1.000000e-001, 6.000000e-002, 2.726949e+000
1.000000e-001, 7.000000e-002, 2.706195e+000
1.000000e-001, 8.000000e-002, 2.684335e+000
1.000000e-001, 9.000000e-002, 2.661588e+000
1.000000e-001, 1.000000e-001, 2.638197e+000
1.000000e-001, 1.100000e-001, 2.614417e+000
1.000000e-001, 1.200000e-001, 2.590519e+000
1.000000e-001, 1.300000e-001, 2.566784e+000
1.000000e-001, 1.400000e-001, 2.543497e+000
1.000000e-001, 1.500000e-001, 2.520945e+000
1.000000e-001, 1.600000e-001, 2.499414e+000
1.000000e-001, 1.700000e-001, 2.479182e+000
1.000000e-001, 1.800000e-001, 2.460518e+000
1.000000e-001, 1.900000e-001, 2.443674e+000
1.000000e-001, 2.000000e-001, 2.428887e+000
1.000000e-001, 2.100000e-001, 2.416370e+000
1.000000e-001, 2.200000e-001, 2.406311e+000
1.000000e-001, 2.300000e-001, 2.398870e+000
1.000000e-001, 2.400000e-001, 2.394175e+000
1.000000e-001, 2.500000e-001, 2.392322e+000
1.000000e-001, 6.400000e-001, 2.338260e+000
1.000000e-001, 6.500000e-001, 2.270781e+000
1.000000e-001, 6.600000e-001, 2.200540e+000
1.000000e-001, 6.700000e-001, 2.128053e+000
1.000000e-001, 6.800000e-001, 2.053872e+000
1.000000e-001, 6.900000e-001, 1.978579e+000
1.000000e-001, 7.000000e-001, 1.902786e+000
1.000000e-001, 7.100000e-001, 1.827123e+000
1.000000e-001, 7.200000e-001, 1.752236e+000
1.000000e-001, 7.300000e-001, 1.678777e+000
1.000000e-001, 7.400000e-001, 1.607405e+000
1.000000e-001, 7.500000e-001, 1.538768e+000
1.000000e-001, 7.600000e-001, 1.473508e+000
1.000000e-001, 7.700000e-001, 1.412246e+000
1.000000e-001, 7.800000e-001, 1.355579e+000
1.000000e-001, 7.900000e-001, 1.304072e+000
1.000000e-001, 8.000000e-001, 1.258253e+000
1.000000e-001, 8.100000e-001, 1.218606e+000
1.000000e-001, 8.200000e-001, 1.185564e+000
1.000000e-001, 8.300000e-001, 1.159508e+000
1.000000e-001, 8.400000e-001, 1.140756e+000
